0.451	8
0.452	180
0.453	9
0.455	4754
0.456	1
0.457	114
0.458	342
0.459	86
0.46	8
0.462	2703
0.463	52
0.464	151
0.465	71
0.466	2
0.467	1796
0.468	27
0.469	116
0.471	1194
0.472	90
0.473	2
0.474	784
0.475	63
0.476	527
0.477	54
0.478	405
0.479	20
0.48	250
0.481	171
0.482	1
0.483	167
0.484	115
0.485	109
0.486	156
0.487	72
0.488	112
0.489	70
0.49	17
0.491	4
0.492	1
0.493	1
0.494	1
0.5	91046
0.503	1
0.507	2
0.508	1
0.509	7
0.51	14
0.511	49
0.512	108
0.513	59
0.514	128
0.515	65
0.516	98
0.517	102
0.518	2
0.519	148
0.52	218
0.521	10
0.522	304
0.523	52
0.524	465
0.525	59
0.526	619
0.527	2
0.528	58
0.529	874
0.53	1
0.531	83
0.532	22
0.533	1231
0.535	50
0.536	110
0.537	37
0.538	1694
0.54	6
0.541	59
0.542	200
0.543	72
0.544	2
0.545	2657
0.547	7
0.548	137
0.549	4
0.55	494
0.551	10
0.552	98
0.553	77
0.556	4519
0.557	2
0.558	39
0.559	71
0.56	174
0.561	51
0.562	901
0.563	1
0.564	41
0.565	252
0.566	3
0.567	85
0.568	92
0.569	8
0.571	8343
0.574	11
0.575	45
0.576	55
0.577	121
0.578	25
0.579	592
0.58	7
0.581	105
0.582	2
0.583	1613
0.585	50
0.586	84
0.587	17
0.588	734
0.59	43
0.591	301
0.592	6
0.593	114
0.594	64
0.595	93
0.596	22
0.598	3
0.6	18596
0.604	16
0.605	83
0.606	52
0.607	94
0.608	7
0.609	270
0.61	30
0.611	535
0.612	7
0.613	78
0.614	32
0.615	1107
0.617	14
0.618	47
0.619	349
0.62	7
0.621	86
0.622	82
0.623	3
0.624	1
0.625	4018
0.627	3
0.628	47
0.629	56
0.63	120
0.632	479
0.633	84
0.634	35
0.635	9
0.636	1611
0.638	19
0.639	56
0.64	123
0.641	39
0.642	6
0.643	842
0.644	26
0.645	78
0.646	11
0.647	572
0.648	1
0.649	49
0.65	335
0.651	39
0.652	203
